id,admin0,admin1,admin2,admin3,date,cases,movement_fb,non_moving_fb,a_mean,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
CLBI18,Chile,Biobio,Los Angeles,,2020-05-29,48.0,,,22.4447049629,96.85555267333984,247272.234375,29631.40234375,0.11983312,-72.327492,-37.407475,22.441797,18.943546,149.85898,78.24,68.49,72.92,37.5
CLBI19,Chile,Biobio,Lota,,2020-05-29,9.0,,,37.4058823529,260.78213500976557,44072.1796875,5376.75146484375,0.12199876,-73.10530899999998,-37.11956,37.405884,27.880087,94.729408,78.24,68.49,72.92,37.5
CLBI20,Chile,Biobio,Mulchen,,2020-05-29,3.0,,,112.96362994399999,9.822489738464355,27856.580078125,4038.6279296875,0.14497931,-72.096687,-37.838402,112.98058,69.939987,295.2229,78.24,68.49,72.92,37.5
CLBI21,Chile,Biobio,Nacimiento,,2020-05-29,3.0,,,55.737951807200005,19.76592445373535,26229.3828125,3291.944091796875,0.12550597,-72.822159,-37.484955,55.73795300000001,33.893383,198.00377,78.24,68.49,72.92,37.5
CLBI22,Chile,Biobio,Negrete,,2020-05-29,3.0,,,24.117903930100002,40.27040100097656,9101.1103515625,1250.423217773438,0.13739239,-72.57570600000003,-37.607578,24.117905,7.5076575,51.860264,78.24,68.49,72.92,37.5
CLBI23,Chile,Biobio,Penco,,2020-05-29,7.0,,,11.6125,377.5410766601563,60406.5703125,6387.59375,0.10574336,-72.944214,-36.747826,11.590062,7.9732857,65.77018699999999,78.24,68.49,72.92,37.5
CLBI24,Chile,Biobio,Quilaco,,2020-05-29,0.0,,,189.193606755,2.145477533340454,3550.76513671875,633.6577758789062,0.17845668,-71.70475,-37.960999,189.29674,104.07861,376.57297,78.24,68.49,72.92,37.5
CLBI25,Chile,Biobio,Quilleco,,2020-05-29,0.0,,,100.925045704,6.379951953887939,10469.5009765625,1752.854736328125,0.16742486,-71.86138199999998,-37.436798,100.92505,57.754032,241.33151,78.24,68.49,72.92,37.5
CLBI26,Chile,Biobio,San Pedro de la Paz,,2020-05-29,36.0,,,-51.9941176471,723.8239135742188,122326.2421875,11575.7578125,0.094630212,-73.097809,-36.879986,6.8639054,5.809443,34.650887,78.24,68.49,72.92,37.5
CLBI27,Chile,Biobio,San Rosendo,,2020-05-29,0.0,,,43.6739130435,24.09670257568359,3349.441650390625,468.1915588378906,0.13978197,-72.72085600000003,-37.213047,43.79562,10.888166,65.262772,78.24,68.49,72.92,37.5
