id,iso2,iso1_3n,iso1_3c,iso1_2c,iso2_uid,admin,admin0,admin1,admin2,admin3,level,mean,sum,sum_o65,perc_o65,centroid_longitude,centroid_latitude,mean_city,mean_motor,mean_walk,nameid
MXYUC31006,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Buctzotz,,Municipality,11.248841,9134.0596,948.37396,0.10382831,-88.64962,21.221767,147.59264,51.546501,397.99142,"Yucatan, Mexico"
MXYUC31007,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Cacalchen,,Municipality,61.543571,7877.5771,738.74414,0.093778089,-89.251289,20.980257,47.456692,18.496233,145.68504,"Yucatan, Mexico"
MXYUC31008,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Calotmul,,Municipality,12.884126,4664.0537,590.16174,0.12653407,-88.124451,21.01412,141.95845,18.940969,107.53185,"Yucatan, Mexico"
MXYUC31009,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Cansahcab,,Municipality,28.473614,4612.7256,607.48401,0.13169742,-89.073204,21.165739,77.142014,17.559523,129.68048,"Yucatan, Mexico"
MXYUC31010,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Cantamayec,,Municipality,6.1130328,2701.9604,247.89685,0.091747031,-89.049347,20.425331,191.96819,78.805626,401.51364,"Yucatan, Mexico"
MXYUC31011,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Celestun,,Municipality,10.266623,7443.3013,442.67432,0.059472848,-90.278038,20.888218,150.15955,97.346832,525.80768,"Yucatan, Mexico"
MXYUC31012,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Cenotillo,,Municipality,5.9794927,4048.1165,675.36957,0.1668355,-88.58078,21.03071,157.06003,28.511105,148.91508,"Yucatan, Mexico"
MXYUC31013,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Conkal,,Municipality,132.26709,10581.367,836.30121,0.079035267,-89.513771,21.082113,12.076923,11.566354,126.71795,"Yucatan, Mexico"
MXYUC31014,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Cuncunul,,Municipality,10.290129,1821.3528,189.60741,0.10410251,-88.348061,20.62402,135.74576,38.945992,137.68361,"Yucatan, Mexico"
MXYUC31015,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Cuzama,,Municipality,45.833195,5316.6504,404.04688,0.075996511,-89.345276,20.719149,65.148758,37.759876,285.35538,"Yucatan, Mexico"
MXYUC31016,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Chacsinkin,,Municipality,23.595015,3374.0872,239.55408,0.070998192,-89.01828,20.193714,170.87671,65.171677,400.11642,"Yucatan, Mexico"
MXYUC31017,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Chankom,,Municipality,8.5347281,4711.1699,421.66638,0.089503542,-88.569283,20.496559,165.10072,53.103317,174.55756,"Yucatan, Mexico"
MXYUC31018,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Chapab,,Municipality,15.871542,3269.5376,318.99234,0.097564973,-89.486084,20.498543,101.89423,33.471931,180.24519,"Yucatan, Mexico"
MXYUC31019,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Chemax,,Municipality,23.797342,41621.551,2398.2046,0.0576193,-87.824486,20.76025,111.06229,42.899265,164.20686,"Yucatan, Mexico"
MXYUC31020,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Chicxulub Pueblo,,Municipality,91.175941,4923.501,470.34616,0.095530838,-89.526741,21.15073,22.301888,19.277822,192.77359,"Yucatan, Mexico"
MXYUC31021,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Chichimila,,Municipality,15.657379,9316.1406,671.47235,0.072076239,-88.181549,20.437092,184.33786,51.14925,164.74533,"Yucatan, Mexico"
MXYUC31022,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Chikindzonot,,Municipality,7.4396849,4426.6123,281.31061,0.063549861,-88.526596,20.273863,218.16779,43.590542,175.92618,"Yucatan, Mexico"
MXYUC31023,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Chochola,,Municipality,13.641269,4979.063,523.84711,0.10520998,-89.848724,20.73,45.5989,23.11655,108.11264,"Yucatan, Mexico"
MXYUC31024,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Chumayel,,Municipality,34.133526,3618.1536,399.88181,0.11052096,-89.280731,20.47147,97.904762,50.388012,369.72382,"Yucatan, Mexico"
MXYUC31025,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Dzan,,Municipality,54.726017,5800.958,496.34235,0.085562132,-89.444656,20.402157,107.1068,18.894978,125.16505,"Yucatan, Mexico"
MXYUC31026,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Dzemul,,Municipality,18.334867,3978.6663,534.97113,0.13445991,-89.342484,21.255922,64,30.047913,219.06697,"Yucatan, Mexico"
MXYUC31027,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Dzidzantun,,Municipality,30.908403,8067.0933,1080.616,0.13395357,-89.025055,21.291361,97.696152,20.146908,158.52307,"Yucatan, Mexico"
MXYUC31028,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Dzilam De Bravo,,Municipality,2.8323271,1486.9717,137.53235,0.092491575,-88.668381,21.432768,199.39072,91.119354,616.17798,"Yucatan, Mexico"
MXYUC31029,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Dzilam Gonzalez,,Municipality,9.716773,6179.8677,733.17676,0.11863956,-88.735367,21.331779,153.29671,55.900661,466.09576,"Yucatan, Mexico"
MXYUC31030,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Dzitas,,Municipality,9.7170448,3741.0623,376.13431,0.10054211,-88.5336,20.83547,124.39433,37.126503,100.30412,"Yucatan, Mexico"
MXYUC31031,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Dzoncauich,,Municipality,16.402599,2739.2339,391.64511,0.14297615,-88.83979,21.084217,116.59649,38.842438,267.40936,"Yucatan, Mexico"
MXYUC31032,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Espita,,Municipality,19.826241,18101.357,1632.3208,0.090176709,-88.357079,21.021206,168.0186,39.091179,165.66631,"Yucatan, Mexico"
MXYUC31033,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Halacho,,Municipality,28.461433,21032.998,1849.1399,0.087916136,-90.21682,20.565342,121.84532,64.785934,334.7829,"Yucatan, Mexico"
MXYUC31034,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Hocaba,,Municipality,55.135723,6506.0151,683.7298,0.10509194,-89.245537,20.807531,42.483051,16.438942,113.30508,"Yucatan, Mexico"
MXYUC31035,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Hoctun,,Municipality,37.981216,5925.0698,653.87878,0.11035798,-89.159225,20.876019,42.657719,17.269073,87.919464,"Yucatan, Mexico"
MXYUC31036,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Homun,,Municipality,32.37027,7930.7163,549.13837,0.069241963,-89.252068,20.681042,79.777779,37.361191,275.40329,"Yucatan, Mexico"
MXYUC31037,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Huhi,,Municipality,23.345037,5696.189,593.47925,0.10418883,-89.131508,20.695807,77.559181,34.314381,247.3551,"Yucatan, Mexico"
MXYUC31038,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Hunucma,,Municipality,35.324028,36348.426,2768.3931,0.076162666,-89.984459,21.070107,88.294464,54.023815,243.02527,"Yucatan, Mexico"
MXYUC31039,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Ixil,,Municipality,23.328846,4082.5481,347.30911,0.085071653,-89.473495,21.2377,51.204544,38.746033,307.5625,"Yucatan, Mexico"
MXYUC31040,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Izamal,,Municipality,51.395203,29552.242,2762.9656,0.093494281,-88.986809,20.915678,60.794827,17.597937,98.993103,"Yucatan, Mexico"
MXYUC31041,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Kanasin,,Municipality,1379.2356,180679.86,6446.9048,0.035681371,-89.536926,20.918541,4.984127,6.4829984,57.634922,"Yucatan, Mexico"
MXYUC31042,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Kantunil,,Municipality,23.382883,5798.9551,615.22778,0.10609287,-88.983536,20.759825,58.465588,27.966873,185.24292,"Yucatan, Mexico"
MXYUC31043,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Kaua,,Municipality,19.510794,3238.7917,245.20233,0.075707965,-88.437508,20.599628,116.27381,32.683445,179.5119,"Yucatan, Mexico"
MXYUC31044,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Kinchil,,Municipality,18.505087,8142.2388,667.98712,0.082039736,-90.05088,20.851767,69.917992,26.839731,193.88155,"Yucatan, Mexico"
MXYUC31045,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Kopoma,,Municipality,15.026949,2990.363,310.96249,0.10398821,-89.898964,20.641554,39.184616,18.596598,138.5641,"Yucatan, Mexico"
MXYUC31046,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Mama,,Municipality,27.203499,3318.8269,317.97226,0.095808633,-89.383354,20.502613,85.025002,42.619129,271.79999,"Yucatan, Mexico"
MXYUC31047,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Mani,,Municipality,39.05122,6091.9902,558.26605,0.091639355,-89.368988,20.383966,108.70322,33.369263,219.16129,"Yucatan, Mexico"
MXYUC31048,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Maxcanu,,Municipality,20.797211,23542.441,1970.5067,0.083700188,-90.069725,20.621943,82.712151,36.113205,229.78786,"Yucatan, Mexico"
MXYUC31049,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Mayapan,,Municipality,33.526566,3956.1348,241.78413,0.061116252,-89.185905,20.491161,140.22882,69.255501,438.11017,"Yucatan, Mexico"
MXYUC31050,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Merida,,Municipality,856.66534,940618.56,83102.359,0.088348627,-89.639526,20.984072,14.187895,10.892123,92.943092,"Yucatan, Mexico"
MXYUC31051,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Mococha,,Municipality,60.143532,3428.1814,336.30099,0.098098949,-89.454193,21.132429,26.383333,20.155815,193.53334,"Yucatan, Mexico"
MXYUC31052,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Motul,,Municipality,98.14991,39259.965,3144.5964,0.080096774,-89.278015,21.143827,54.630489,13.757218,102.10853,"Yucatan, Mexico"
MXYUC31053,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Muna,,Municipality,27.364035,13572.562,1265.4855,0.093238518,-89.738251,20.453295,75.68293,36.271927,311.70325,"Yucatan, Mexico"
MXYUC31054,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Muxupip,,Municipality,35.698185,3105.7422,303.80188,0.09781941,-89.323799,21.051043,42.471909,10.649116,74.168541,"Yucatan, Mexico"
MXYUC31055,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Opichen,,Municipality,24.268496,7838.7241,615.32782,0.078498468,-89.84671,20.551277,62.758514,33.028088,211.74303,"Yucatan, Mexico"
MXYUC31056,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Oxkutzcab,,Municipality,32.052414,34328.137,2430.2063,0.07079342,-89.522537,20.147167,171.96741,52.790821,242.30634,"Yucatan, Mexico"
MXYUC31057,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Panaba,,Municipality,8.5372982,7162.7935,767.82935,0.10719691,-88.3088,21.353779,195.08603,43.133495,381.39905,"Yucatan, Mexico"
MXYUC31058,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Peto,,Municipality,21.501762,28081.303,2719.9478,0.096859746,-88.827919,20.077486,208.82088,79.268448,587.66919,"Yucatan, Mexico"
MXYUC31059,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Progreso,,Municipality,121.32944,60786.051,4689.667,0.077150382,-89.664322,21.229095,35.476097,31.339251,282.32867,"Yucatan, Mexico"
MXYUC31060,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Quintana Roo,,Municipality,6.8137331,899.41278,142.85583,0.15883234,-88.635834,20.842693,120.08527,18.890442,73.077522,"Yucatan, Mexico"
MXYUC31061,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Rio Lagartos,,Municipality,9.203536,3331.6799,295.76263,0.088772826,-88.082848,21.545494,228.02469,56.300491,516.32349,"Yucatan, Mexico"
MXYUC31062,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Sacalum,,Municipality,21.290117,5301.2393,399.0665,0.075277962,-89.619019,20.528772,81.792831,34.363091,234.48605,"Yucatan, Mexico"
MXYUC31063,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Samahil,,Municipality,26.71911,5397.2603,428.90668,0.079467483,-89.917755,20.840754,50.494999,17.893118,120.895,"Yucatan, Mexico"
MXYUC31064,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Sanahcat,,Municipality,51.153656,1790.3781,242.31068,0.13534051,-89.21019,20.764116,50.35294,17.511572,146.94118,"Yucatan, Mexico"
MXYUC31065,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,San Felipe,,Municipality,2.3907492,1317.3029,135.07906,0.10254214,-88.316101,21.492374,244.92857,76.635429,562.92676,"Yucatan, Mexico"
MXYUC31066,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Santa Elena,,Municipality,6.6990666,4307.5,295.68744,0.068644792,-89.726479,20.268299,132.42969,63.085472,359.66251,"Yucatan, Mexico"
MXYUC31067,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Seye,,Municipality,44.414715,9948.8965,896.99939,0.09016069,-89.370857,20.841003,33,25.176256,204.59633,"Yucatan, Mexico"
MXYUC31068,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Sinanche,,Municipality,20.494709,3422.6165,462.38467,0.13509685,-89.198654,21.270399,79.802399,12.940584,87.844315,"Yucatan, Mexico"
MXYUC31069,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Sotuta,,Municipality,13.349409,9184.3936,883.03784,0.096145473,-88.988029,20.607456,123.57163,45.112331,176.44717,"Yucatan, Mexico"
MXYUC31070,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Sucila,,Municipality,11.331548,4407.9722,577.29724,0.13096662,-88.371834,21.209658,174.64615,33.309711,298.75128,"Yucatan, Mexico"
MXYUC31071,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Sudzal,,Municipality,7.4192138,2040.2837,237.08025,0.11619965,-88.889214,20.804838,65.143883,20.921625,125.06475,"Yucatan, Mexico"
MXYUC31072,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Suma,,Municipality,19.591204,2155.0322,360.1022,0.1670983,-89.151253,21.104193,64.745285,18.592003,159.98112,"Yucatan, Mexico"
MXYUC31073,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tahdziu,,Municipality,19.572226,5812.9512,275.22098,0.047346171,-88.904686,20.247778,215.63513,88.011047,489.0946,"Yucatan, Mexico"
MXYUC31074,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tahmek,,Municipality,31.016342,3846.0264,487.66687,0.12679759,-89.285629,20.89468,29.261906,14.429229,126.03968,"Yucatan, Mexico"
MXYUC31075,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Teabo,,Municipality,27.374014,7637.3501,639.54889,0.083739631,-89.221474,20.377314,137.34644,61.856113,319.13214,"Yucatan, Mexico"
MXYUC31076,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tecoh,,Municipality,38.666534,17631.939,1369.0385,0.077645369,-89.457336,20.661694,55.050774,43.022778,333.15674,"Yucatan, Mexico"
MXYUC31077,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tekal De Venegas,,Municipality,11.694366,2923.5916,351.95294,0.12038376,-88.848289,21.021935,104.56967,26.461136,169.66394,"Yucatan, Mexico"
MXYUC31078,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tekanto,,Municipality,34.066002,3474.7322,411.8302,0.11852142,-89.101929,21.006161,54.198021,20.174601,149.54456,"Yucatan, Mexico"
MXYUC31079,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tekax,,Municipality,13.813713,47519.172,3640.1462,0.07660374,-89.300743,19.932228,249.50974,101.80777,515.57373,"Yucatan, Mexico"
MXYUC31080,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tekit,,Municipality,32.59586,11506.339,847.75671,0.073677361,-89.272987,20.570791,95.149292,53.757637,384.72958,"Yucatan, Mexico"
MXYUC31081,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tekom,,Municipality,10.316906,3466.4802,307.68314,0.088759527,-88.395813,20.493032,160.33034,40.463375,162.51952,"Yucatan, Mexico"
MXYUC31082,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Telchac Pueblo,,Municipality,55.633533,3894.3474,580.73657,0.14912295,-89.255707,21.217484,61.205479,13.914579,111.63013,"Yucatan, Mexico"
MXYUC31083,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Telchac Puerto,,Municipality,13.370816,1096.407,124.70568,0.11374032,-89.277328,21.312902,80.18293,29.361036,191.53659,"Yucatan, Mexico"
MXYUC31084,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Temax,,Municipality,16.524445,6973.3154,802.29156,0.11505166,-88.873535,21.167034,113.01193,40.888252,305.41049,"Yucatan, Mexico"
MXYUC31085,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Temozon,,Municipality,18.841656,16580.658,1435.2487,0.08656162,-88.064468,20.89859,118.76739,27.765236,126.38313,"Yucatan, Mexico"
MXYUC31086,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tepakan,,Municipality,18.242817,2517.5085,385.26508,0.15303427,-89.002472,21.068026,82.172661,28.365089,186.19424,"Yucatan, Mexico"
MXYUC31087,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tetiz,,Municipality,12.32844,5264.2437,447.75626,0.085056141,-90.058098,20.956196,86.058411,38.154305,206.94626,"Yucatan, Mexico"
MXYUC31088,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Teya,,Municipality,20.412987,2000.4727,313.41443,0.15667018,-89.066101,21.065643,69.020836,23.922556,178.125,"Yucatan, Mexico"
MXYUC31089,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Ticul,,Municipality,99.860741,42141.234,3407.3684,0.080855921,-89.561295,20.360388,110.72577,24.22596,119.53901,"Yucatan, Mexico"
MXYUC31090,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Timucuy,,Municipality,46.923615,8023.938,593.58673,0.073976986,-89.535637,20.766117,45.589596,38.469547,235.82082,"Yucatan, Mexico"
MXYUC31091,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tinum,,Municipality,25.755054,15015.197,1085.9374,0.072322555,-88.5084,20.726625,108.93311,34.116932,111.57804,"Yucatan, Mexico"
MXYUC31092,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tixcacalcupul,,Municipality,12.403984,7802.106,568.64124,0.072883047,-88.323151,20.391674,176.93344,38.138603,113.44374,"Yucatan, Mexico"
MXYUC31093,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tixkokob,,Municipality,87.821274,19145.037,1790.4053,0.093517981,-89.376038,20.978743,29.467592,11.409587,80.597221,"Yucatan, Mexico"
MXYUC31094,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tixmehuac,,Municipality,19.523466,5622.7583,446.70435,0.079445764,-89.086952,20.246824,153.35564,48.841427,299.02112,"Yucatan, Mexico"
MXYUC31095,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tixpehual,,Municipality,82.983963,7219.6045,687.56543,0.095235884,-89.464546,20.96347,13.613636,10.473038,103.13636,"Yucatan, Mexico"
MXYUC31096,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tizimin,,Municipality,16.622478,80386.305,7045.2305,0.08764217,-87.847992,21.257055,159.16057,29.777964,194.84662,"Yucatan, Mexico"
MXYUC31097,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tunkas,,Municipality,6.8742723,3540.2502,460.89182,0.13018623,-88.746811,20.886232,103.97076,20.616968,108.66862,"Yucatan, Mexico"
MXYUC31098,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Tzucacab,,Municipality,15.750737,14978.951,1358.5378,0.090696461,-89.046783,19.938036,215.57143,68.591896,550.94745,"Yucatan, Mexico"
MXYUC31099,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Uayma,,Municipality,25.675184,6033.6685,448.01096,0.074251838,-88.362358,20.780064,124.41949,36.391739,137.6483,"Yucatan, Mexico"
MXYUC31100,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Ucu,,Municipality,27.31743,4507.376,338.6106,0.07512366,-89.779884,21.062958,24.151516,11.93187,90.709091,"Yucatan, Mexico"
MXYUC31101,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Uman,,Municipality,105.60745,45728.027,2578.1145,0.056379307,-89.765434,20.852474,17.342466,10.69684,89.360733,"Yucatan, Mexico"
MXYUC31102,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Valladolid,,Municipality,64.194244,85956.094,5428.7588,0.06315735,-88.108391,20.638372,128.32193,29.27352,142.91821,"Yucatan, Mexico"
MXYUC31103,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Xocchel,,Municipality,28.445078,3982.3108,343.30484,0.086207442,-89.123825,20.805201,44.829788,19.443308,146.52483,"Yucatan, Mexico"
MXYUC31104,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Yaxcaba,,Municipality,9.0711069,16736.193,1350.3783,0.080686107,-88.769714,20.480644,151.70392,43.031231,185.32007,"Yucatan, Mexico"
MXYUC31105,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Yaxkukul,,Municipality,57.217628,3490.2754,277.03201,0.07937254,-89.443817,21.057261,23.688524,12.542892,113.54099,"Yucatan, Mexico"
MXYUC31106,YUC,484,MEX,MX,MX-YUC,2,Mexico,Yucatan,Yobain,,Municipality,14.024861,2314.1021,262.23972,0.11332245,-89.120392,21.288176,92.077843,11.989929,86.467064,"Yucatan, Mexico"
MXZAC32001,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Apozol,,Municipality,19.527609,7205.688,921.71307,0.12791465,-103.07381,21.472349,153.73514,48.362411,282.47028,"Zacatecas, Mexico"
MXZAC32002,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Apulco,,Municipality,21.610832,5381.0972,592.04913,0.11002387,-102.69188,21.466995,95.779999,23.252987,179.048,"Zacatecas, Mexico"
MXZAC32003,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Atolinga,,Municipality,7.4764576,2631.7131,516.79517,0.19637215,-103.44659,21.786514,201.4245,31.55176,200.12535,"Zacatecas, Mexico"
MXZAC32004,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Benito Juarez,,Municipality,13.187944,5472.9971,720.08704,0.13157088,-103.5818,21.495632,156.40964,36.173134,196.19759,"Zacatecas, Mexico"
MXZAC32005,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Calera,,Municipality,98.945435,48780.098,2939.0588,0.060251188,-102.74682,22.956896,41.709938,35.940144,293.37729,"Zacatecas, Mexico"
MXZAC32006,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Canitas De Felipe Pescador,,Municipality,15.611751,8929.9209,966.14587,0.10819199,-102.73261,23.577328,74.842384,63.631508,529.89319,"Zacatecas, Mexico"
MXZAC32007,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Concepcion Del Oro,,Municipality,4.8547115,14991.35,1878.9574,0.12533611,-101.24128,24.453232,189.14198,82.091156,450.68216,"Zacatecas, Mexico"
MXZAC32008,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Cuauhtemoc,,Municipality,33.451195,13681.538,1199.8556,0.087698884,-102.3902,22.448729,59.824257,43.154621,338.72772,"Zacatecas, Mexico"
MXZAC32009,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Chalchihuites,,Municipality,9.2620325,10660.599,1486.8251,0.13946919,-103.91039,23.41807,213.62129,116.89999,538.97559,"Zacatecas, Mexico"
MXZAC32010,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Fresnillo,,Municipality,38.726772,250717.13,16911.463,0.067452364,-102.99594,23.236826,76.193481,55.941792,380.56406,"Zacatecas, Mexico"
MXZAC32011,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Trinidad Garcia De La Cadena,,Municipality,8.0679512,3114.2292,568.9079,0.18268016,-103.5032,21.216923,94.746117,51.990318,390.21503,"Zacatecas, Mexico"
MXZAC32012,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Genaro Codina,,Municipality,9.7120838,9809.2041,892.55768,0.090991855,-102.55919,22.477949,96.114967,70.774002,381.1546,"Zacatecas, Mexico"
MXZAC32013,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,General Enrique Estrada,,Municipality,26.206308,6551.5771,394.66479,0.060239661,-102.78785,23.015503,22.789682,23.67705,251.65874,"Zacatecas, Mexico"
MXZAC32014,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,General Francisco R. Murguia,,Municipality,3.8860097,24019.426,3049.8118,0.12697272,-102.81161,24.137451,210.23828,108.32303,653.0462,"Zacatecas, Mexico"
MXZAC32015,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,El Plateado De Joaquin Amaro,,Municipality,3.5800538,1607.4442,396.50095,0.24666545,-103.05009,21.999054,176.42093,60.47958,367.05804,"Zacatecas, Mexico"
MXZAC32016,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,General Panfilo Natera,,Municipality,43.86203,24343.428,2273.2297,0.093381658,-102.11999,22.690157,48.159496,22.349331,127.59319,"Zacatecas, Mexico"
MXZAC32017,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Guadalupe,,Municipality,237.32465,245631,10718.438,0.043636344,-102.40763,22.780203,41.69603,32.925301,228.33495,"Zacatecas, Mexico"
MXZAC32018,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Huanusco,,Municipality,9.5627613,4523.186,759.60376,0.16793555,-102.92786,21.772083,116.95983,34.688442,229.02538,"Zacatecas, Mexico"
MXZAC32019,ZAC,484,MEX,MX,MX-ZAC,2,Mexico,Zacatecas,Jalpa,,Municipality,27.86713,24857.48,2869.9846,0.11545758,-102.99829,21.623682,132.45587,30.759771,150.70279,"Zacatecas, Mexico"
