id,admin0,admin1,admin2,admin3,level,admin,iso2,iso1_3n,iso2_uid,iso1_3c,iso1_2c,nameid,mean,sum,sum_o65,perc_o65,centroid_longitude,centroid_latitude,mean_city,mean_motor,mean_walk
MXOAX20281,Mexico,Oaxaca,San Miguel Tecomatlan,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",25.071215,601.70911,120.95595,0.20102064,-97.291054,17.378864,65.708336,20.967009,169.91667
MXOAX20282,Mexico,Oaxaca,San Miguel Tenango,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",4.270112,1071.7981,116.21423,0.10842922,-95.547821,16.231934,147.76587,98.42025,530.10712
MXOAX20283,Mexico,Oaxaca,San Miguel Tequixtepec,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",6.0222521,1204.4504,199.35143,0.16551235,-97.31488,17.824188,94.179108,56.803986,447.60199
MXOAX20284,Mexico,Oaxaca,San Miguel Tilquiapam,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",29.969809,2667.313,348.88599,0.13080055,-96.564362,16.775635,69.466667,45.293362,180.66667
MXOAX20285,Mexico,Oaxaca,San Miguel Tlacamama,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",30.570274,3912.9951,339.91403,0.086867996,-98.108276,16.440462,270.77344,17.635839,112.625
MXOAX20286,Mexico,Oaxaca,San Miguel Tlacotepec,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",46.327965,3196.6296,558.6781,0.17477098,-98.010704,17.442257,92.308823,18.793776,140.72058
MXOAX20287,Mexico,Oaxaca,San Miguel Tulancingo,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",6.3549118,368.58487,97.261482,0.26387811,-97.446007,17.753687,85.561401,48.130093,382.75439
MXOAX20288,Mexico,Oaxaca,San Miguel Yotao,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",11.737562,586.87811,55.052124,0.093805037,-96.353409,17.348114,271.71429,164.33232,230.2653
MXOAX20289,Mexico,Oaxaca,San Nicolas,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",43.721222,1486.5216,282.19305,0.18983448,-96.744659,16.430956,84.171425,23.778973,189.25714
MXOAX20290,Mexico,Oaxaca,San Nicolas Hidalgo,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",78.190598,1172.8589,184.68069,0.15746199,-98.132614,17.776297,95.071426,48.533844,419.07144
MXOAX20291,Mexico,Oaxaca,San Pablo Coatlan,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",20.560305,4667.189,439.26749,0.094118215,-96.790016,16.170261,200.75664,69.465408,383.9469
MXOAX20292,Mexico,Oaxaca,San Pablo Cuatro Venados,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",13.587541,1997.3685,174.257,0.087243289,-96.939026,16.948181,69.827583,40.416988,265.75171
MXOAX20293,Mexico,Oaxaca,San Pablo Etla,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",408.01889,22033.021,1299.4799,0.05897874,-96.733749,17.16366,27.857143,23.209841,80.428574
MXOAX20294,Mexico,Oaxaca,San Pablo Huitzo,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",59.984444,7558.04,881.19409,0.11659029,-96.873596,17.30975,42.403225,26.686762,159.8871
MXOAX20295,Mexico,Oaxaca,San Pablo Huixtepec,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",211.25027,10773.764,1123.3137,0.10426382,-96.806602,16.81801,39.226414,9.0756321,45.301888
MXOAX20296,Mexico,Oaxaca,San Pablo Macuiltianguis,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",4.6924591,854.02759,174.45787,0.20427662,-96.521622,17.521708,170.70555,102.02569,388.78888
MXOAX20297,Mexico,Oaxaca,San Pablo Tijaltepec,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",10.581087,1555.4198,109.17429,0.070189603,-97.471283,17.007544,199.66197,54.643559,420.96478
MXOAX20298,Mexico,Oaxaca,San Pablo Villa De Mitla,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",37.979866,13179.014,1259.1383,0.095541164,-96.294891,16.968798,90.768112,48.440933,295.46667
MXOAX20299,Mexico,Oaxaca,San Pablo Yaganiza,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",31.256901,1375.3036,186.17133,0.13536744,-96.217163,17.125088,141.42223,40.069477,164.73334
MXOAX20300,Mexico,Oaxaca,San Pedro Amuzgos,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",60.299709,9044.9561,732.289,0.080961034,-98.083672,16.677488,242.16327,36.443081,291.16327
MXOAX20301,Mexico,Oaxaca,San Pedro Apostol,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",152.27213,1674.9933,293.68933,0.17533761,-96.734032,16.741264,41.799999,10.941177,95.800003
MXOAX20302,Mexico,Oaxaca,San Pedro Atoyac,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",64.792793,5896.144,448.28857,0.076030806,-97.96946,16.518808,299.73914,40.389805,248.47826
MXOAX20303,Mexico,Oaxaca,San Pedro Cajonos,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",52.946472,158.83942,33.787823,0.21271686,-96.262054,17.163445,131,10.754491,86
MXOAX20304,Mexico,Oaxaca,San Pedro Coxcaltepec Cantaros,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",7.1389904,820.98389,196.32942,0.23913918,-97.109825,17.521172,93.756523,35.361649,224.64348
MXOAX20305,Mexico,Oaxaca,San Pedro Comitancillo,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",72.147202,4112.3901,549.75446,0.13368246,-95.166542,16.463623,33.677967,13.731874,109.55932
MXOAX20306,Mexico,Oaxaca,San Pedro El Alto,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",40.534168,3688.6094,233.70757,0.063359261,-96.471687,16.01582,169.26967,40.842575,396.95505
MXOAX20307,Mexico,Oaxaca,San Pedro Huamelula,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",13.422689,11315.327,1324.8351,0.11708323,-95.782082,15.97443,134.71277,69.04953,560.40308
MXOAX20308,Mexico,Oaxaca,San Pedro Huilotepec,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",99.995667,3499.8481,288.5463,0.082445376,-95.147522,16.242859,16.771429,10.28782,87.028572
MXOAX20309,Mexico,Oaxaca,San Pedro Ixcatlan,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",75.051781,9306.4209,877.61462,0.094302058,-96.551453,18.159143,110.19531,75.22525,407.23438
MXOAX20310,Mexico,Oaxaca,San Pedro Ixtlahuaca,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",364.58969,10573.102,675.09552,0.063850284,-96.82695,17.052698,19.866667,12.216372,103.66666
MXOAX20311,Mexico,Oaxaca,San Pedro Jaltepetongo,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",20.538553,1314.4674,280.94666,0.21373421,-97.026581,17.686764,120.40298,32.877682,200.70149
MXOAX20312,Mexico,Oaxaca,San Pedro Jicayan,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",137.98697,14764.606,1489.7153,0.10089774,-98.042099,16.469501,274.46603,18.65798,136.71844
MXOAX20313,Mexico,Oaxaca,San Pedro Jocotipac,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",10.52246,873.36414,160.88901,0.18421756,-97.071495,17.759253,156.44048,46.524612,209.09525
MXOAX20314,Mexico,Oaxaca,San Pedro Juchatengo,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",31.097816,2176.8472,210.34354,0.096627608,-97.10907,16.319164,136.59421,67.419472,676.21741
MXOAX20315,Mexico,Oaxaca,San Pedro Martir,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",191.79582,1534.3666,230.5658,0.15026774,-96.704254,16.74831,34,8.0761633,67.5
MXOAX20316,Mexico,Oaxaca,San Pedro Martir Quiechapa,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",5.7551594,851.76355,113.82141,0.13363029,-96.253593,16.442158,189.40689,69.072571,482.70346
MXOAX20317,Mexico,Oaxaca,San Pedro Martir Yucuxaco,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",14.756701,1475.6702,238.92783,0.1619114,-97.643806,17.45009,113.47475,47.681248,354.28284
MXOAX20318,Mexico,Oaxaca,San Pedro Mixtepec -Dto. 22 -,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",174.36244,68873.164,3505.979,0.050904863,-97.069511,15.949732,207.06313,22.897177,143.24495
MXOAX20319,Mexico,Oaxaca,San Pedro Mixtepec -Dto. 26 -,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",6.2956929,1177.2946,159.68047,0.13563341,-96.209579,16.218784,402.49734,256.02933,715.96295
MXOAX20320,Mexico,Oaxaca,San Pedro Molinos,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",21.931427,723.73706,152.31149,0.21045142,-97.551834,17.103916,164.59375,35.030609,274.78125
MXOAX20321,Mexico,Oaxaca,San Pedro Nopala,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",6.3892078,856.15381,126.64164,0.14791927,-97.576866,17.810501,99.839417,72.291763,344.1022
MXOAX20322,Mexico,Oaxaca,San Pedro Ocopetatillo,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",163.11966,1468.0769,231.42403,0.15763754,-96.911285,18.183365,99.111115,14.678951,150.88889
MXOAX20323,Mexico,Oaxaca,San Pedro Ocotepec,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",39.957504,2077.7903,206.90208,0.099577941,-95.84079,16.971773,183.39215,89.986244,558.76471
MXOAX20324,Mexico,Oaxaca,San Pedro Pochutla,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",100.89984,54687.715,4030.1614,0.073694088,-96.412804,15.789454,197.90335,19.715445,136.29553
MXOAX20325,Mexico,Oaxaca,San Pedro Quiatoni,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",17.098011,11780.53,924.12073,0.078444749,-96.034447,16.767267,143.27867,36.379768,201.25545
MXOAX20326,Mexico,Oaxaca,San Pedro Sochiapam,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",30.452877,5725.1411,497.49118,0.086895883,-96.6409,17.819521,251.55319,136.97983,552.77661
MXOAX20327,Mexico,Oaxaca,San Pedro Tapanatepec,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",16.461744,14683.876,1561.2212,0.10632215,-94.190971,16.308342,149.93483,29.982477,160.5
MXOAX20328,Mexico,Oaxaca,San Pedro Taviche,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",12.021305,1418.514,90.65477,0.063908264,-96.533966,16.643909,109.61345,64.809242,311.92438
MXOAX20329,Mexico,Oaxaca,San Pedro Teozacoalco,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",12.022896,1370.6101,217.33528,0.15856828,-97.274803,16.995707,188.1207,84.906174,671.87067
MXOAX20330,Mexico,Oaxaca,San Pedro Teutila,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",30.325851,5640.6084,546.23834,0.096840322,-96.62867,17.990276,166.49451,110.00148,461.03845
MXOAX20331,Mexico,Oaxaca,San Pedro Tidaa,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",29.869278,1732.4181,367.63922,0.21221161,-97.391304,17.337349,141.6207,74.181068,299.3793
MXOAX20332,Mexico,Oaxaca,San Pedro Topiltepec,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",11.741813,481.41431,153.09044,0.31800142,-97.357437,17.455246,80.024391,24.469086,113.39024
MXOAX20333,Mexico,Oaxaca,San Pedro Totolapam,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",5.2854986,2595.1797,354.15057,0.13646476,-96.22921,16.662842,127.90041,58.386074,348.96951
MXOAX20334,Mexico,Oaxaca,Villa De Tututepec De Melchor Ocampo,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",35.325779,50692.492,4118.8999,0.081252664,-97.534805,16.080389,249.16972,63.182369,650.32465
MXOAX20335,Mexico,Oaxaca,San Pedro Yaneri,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",32.964466,1120.7917,83.971275,0.074921392,-96.380669,17.423128,174.58333,99.662552,342.47223
MXOAX20336,Mexico,Oaxaca,San Pedro Yolox,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",7.5170293,1540.9911,191.29323,0.12413649,-96.479469,17.633387,222.10345,161.03201,610.35962
MXOAX20337,Mexico,Oaxaca,San Pedro Y San Pablo Ayutla,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",43.904057,9307.6602,1124.8119,0.12084798,-96.134979,17.021742,76.338028,38.765293,330.79343
MXOAX20338,Mexico,Oaxaca,Villa De Etla,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",1197.4553,9579.6426,679.48755,0.070930362,-96.793182,17.195187,8.1000004,3.208534,32.700001
MXOAX20339,Mexico,Oaxaca,San Pedro Y San Pablo Teposcolula,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",21.36606,4721.8989,621.29456,0.13157727,-97.506409,17.507874,94.954338,40.47369,275.45206
MXOAX20340,Mexico,Oaxaca,San Pedro Y San Pablo Tequixtepec,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",9.6252508,2136.8057,576.64563,0.2698634,-97.706291,18.088486,64.157661,49.989979,424.19821
MXOAX20341,Mexico,Oaxaca,San Pedro Yucunama,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",5.7707877,213.51915,37.553268,0.17587775,-97.48085,17.577227,86.24324,37.720642,213.97298
MXOAX20342,Mexico,Oaxaca,San Raymundo Jalpan,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",465.86194,4192.7573,230.47498,0.054969788,-96.754745,16.982002,3.7,6.4084578,62.200001
MXOAX20343,Mexico,Oaxaca,San Sebastian Abasolo,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",164.03682,3280.7363,445.74423,0.13586713,-96.603317,16.984682,20.6,18.649765,162.10001
MXOAX20344,Mexico,Oaxaca,San Sebastian Coatlan,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",11.774066,2967.0647,306.70328,0.10336926,-96.871254,16.088511,231.62846,66.512924,421.36365
MXOAX20345,Mexico,Oaxaca,San Sebastian Ixcapa,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",47.709782,5677.4639,610.29077,0.10749356,-98.149544,16.525934,255.34711,14.928776,64.727272
MXOAX20346,Mexico,Oaxaca,San Sebastian Nicananduta,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",26.5259,1565.0281,259.3475,0.16571428,-97.674385,17.519957,121.39286,59.637939,427.03571
MXOAX20347,Mexico,Oaxaca,San Sebastian Rio Hondo,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",37.288475,4810.2134,361.28668,0.075108245,-96.423386,16.205082,149.6124,33.793316,291.41861
MXOAX20348,Mexico,Oaxaca,San Sebastian Tecomaxtlahuaca,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",39.25692,11188.223,1391.9563,0.12441264,-98.093636,17.345236,127.21277,20.490677,136.88298
MXOAX20349,Mexico,Oaxaca,San Sebastian Teitipac,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",56.420506,2031.1382,272.83011,0.13432376,-96.633423,16.951773,34.555557,18.739603,132.80556
MXOAX20350,Mexico,Oaxaca,San Sebastian Tutla,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",1897.0295,15176.236,780.36554,0.051420227,-96.67971,17.045305,5.6999998,7.7715173,53
MXOAX20351,Mexico,Oaxaca,San Simon Almolongas,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",86.187309,5429.8003,673.71484,0.12407728,-96.726524,16.401903,91.449997,24.069065,195.23334
MXOAX20352,Mexico,Oaxaca,San Simon Zahuatlan,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",167.90851,9067.0596,471.61868,0.052014511,-97.998138,17.835363,70.345451,42.076767,312.41818
MXOAX20353,Mexico,Oaxaca,Santa Ana,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",39.577774,2810.022,266.89417,0.094979391,-96.730286,16.33427,114.6,27.438643,182.98572
MXOAX20354,Mexico,Oaxaca,Santa Ana Ateixtlahuaca,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",22.415133,425.88751,57.701267,0.13548476,-96.888474,18.224745,147.8,54.878239,211.39999
MXOAX20355,Mexico,Oaxaca,Santa Ana Cuauhtemoc,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",13.546701,677.33508,138.81726,0.20494622,-96.801155,17.989777,145.48,46.09502,260.85999
MXOAX20356,Mexico,Oaxaca,Santa Ana Del Valle,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",58.129459,2034.531,348.03387,0.17106344,-96.465401,17.011517,37.171429,18.4331,146.82857
MXOAX20357,Mexico,Oaxaca,Santa Ana Tavela,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",3.5306919,737.91461,187.92169,0.25466591,-95.883804,16.604252,235.68269,111.52478,250.61539
MXOAX20358,Mexico,Oaxaca,Santa Ana Tlapacoyan,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",38.79763,2289.0601,417.23993,0.18227565,-96.861557,16.743084,60.431034,23.042747,162.86208
MXOAX20359,Mexico,Oaxaca,Santa Ana Yareni,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",10.374207,601.70398,110.90129,0.18431205,-96.622147,17.396221,103.54386,37.622452,244.10527
MXOAX20360,Mexico,Oaxaca,Santa Ana Zegache,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",137.41406,4534.6641,607.26807,0.13391688,-96.731926,16.836401,28.058823,8.6107025,69.764709
MXOAX20361,Mexico,Oaxaca,Santa Catalina Quieri,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",13.296805,811.10516,111.87778,0.13793252,-96.241745,16.329607,253.95238,123.68129,531.69843
MXOAX20362,Mexico,Oaxaca,Santa Catarina Cuixtla,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",64.53614,2065.1565,441.07217,0.21357809,-96.648216,16.294916,112.83871,15.793036,87.580643
MXOAX20363,Mexico,Oaxaca,Santa Catarina Ixtepeji,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",10.943445,2943.7869,370.09747,0.12572156,-96.577087,17.213799,48.114391,31.142183,175.46863
MXOAX20364,Mexico,Oaxaca,Santa Catarina Juquila,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",19.295982,15070.163,983.53271,0.065263577,-97.296188,16.17734,212.47443,90.245697,618.22888
MXOAX20365,Mexico,Oaxaca,Santa Catarina Lachatao,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",13.782733,1791.7552,328.80283,0.18350878,-96.498459,17.18051,75.549179,39.691936,166.15573
MXOAX20366,Mexico,Oaxaca,Santa Catarina Loxicha,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",26.398876,4065.4268,306.27429,0.075336322,-96.718773,16.070955,202.70323,65.319611,446.61935
MXOAX20367,Mexico,Oaxaca,Santa Catarina Mechoacan,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",79.274597,4835.7505,313.97455,0.064927779,-97.839134,16.33971,300.63934,32.834942,297.5246
MXOAX20368,Mexico,Oaxaca,Santa Catarina Minas,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",50.656044,2076.8979,294.60947,0.14185072,-96.612686,16.79147,55,31.123175,112.14286
MXOAX20369,Mexico,Oaxaca,Santa Catarina Quiane,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",166.8475,4338.0352,468.0643,0.10789777,-96.732079,16.88335,23.48,9.9202356,48.720001
MXOAX20370,Mexico,Oaxaca,Santa Catarina Tayata,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",17.987656,845.4198,124.76002,0.14757168,-97.551422,17.33469,122.71111,38.259785,309.75555
MXOAX20371,Mexico,Oaxaca,Santa Catarina Ticua,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",29.674709,1097.9642,209.44435,0.19075699,-97.534355,17.06185,172.55556,38.195274,311.77777
MXOAX20372,Mexico,Oaxaca,Santa Catarina Yosonotu,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",49.954025,2247.9312,417.888,0.18589893,-97.672653,17.007824,176.45653,27.626862,227
MXOAX20373,Mexico,Oaxaca,Santa Catarina Zapoquila,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",3.8270345,547.26593,110.91474,0.20267065,-97.556633,18.02075,148.47552,106.75944,521.39862
MXOAX20374,Mexico,Oaxaca,Santa Cruz Acatepec,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",235.36311,1882.9049,210.01535,0.11153795,-96.883049,18.157501,100.22222,14.880492,100.66666
MXOAX20375,Mexico,Oaxaca,Santa Cruz Amilpas,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",3921.9932,7843.9868,395.81158,0.05046051,-96.685097,17.048594,1.5,3.3927355,49.5
MXOAX20376,Mexico,Oaxaca,Santa Cruz De Bravo,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",14.824346,340.95993,78.538361,0.23034485,-98.215332,17.570551,95.608696,61.156475,395.52173
MXOAX20377,Mexico,Oaxaca,Santa Cruz Itundujia,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",18.04488,12306.607,1281.0453,0.1040941,-97.681358,16.728212,281.46121,87.181015,622.57391
MXOAX20378,Mexico,Oaxaca,Santa Cruz Mixtepec,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",83.580574,4680.5122,593.21851,0.12674221,-96.905342,16.789997,74.53846,30.264469,199.78847
MXOAX20379,Mexico,Oaxaca,Santa Cruz Nundaco,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",68.343155,3553.844,400.93652,0.1128177,-97.718315,17.154896,145.54903,5.4088731,36.901962
MXOAX20380,Mexico,Oaxaca,Santa Cruz Papalutla,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",116.83047,2102.9485,243.44572,0.115764,-96.583832,16.952505,28.82353,17.324549,136.64706
MXOAX20381,Mexico,Oaxaca,Santa Cruz Tacache De Mina,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",79.063599,2846.2896,328.0592,0.11525855,-98.164375,17.821438,89.472221,43.488239,378.44446
MXOAX20382,Mexico,Oaxaca,Santa Cruz Tacahua,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",21.838039,1244.7683,198.54744,0.15950553,-97.462357,16.918131,216.52632,61.420189,484.24561
MXOAX20383,Mexico,Oaxaca,Santa Cruz Tayata,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",32.40535,842.53906,151.51715,0.17983398,-97.567947,17.376703,109.82143,38.659042,356.46429
MXOAX20384,Mexico,Oaxaca,Santa Cruz Xitla,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",89.186043,6153.8369,527.40521,0.085703477,-96.678139,16.337309,96.328362,11.350368,110.10448
MXOAX20385,Mexico,Oaxaca,Santa Cruz Xoxocotlan,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",2053.7686,110903.51,6985.062,0.062983237,-96.748596,17.019022,1.9433962,4.1373944,37.754719
MXOAX20386,Mexico,Oaxaca,Santa Cruz Zenzontepec,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",34.429867,20382.48,1155.489,0.056690305,-97.484779,16.469349,267.4678,107.99643,894.8288
MXOAX20387,Mexico,Oaxaca,Santa Gertrudis,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",87.615875,3329.4033,467.11429,0.14029971,-96.793182,16.781717,38.400002,6.8271623,61.375
MXOAX20388,Mexico,Oaxaca,Santa Ines Del Monte,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",50.025677,3101.592,159.31783,0.051366467,-96.85463,16.921743,40.290321,17.974566,122.53226
MXOAX20389,Mexico,Oaxaca,Santa Ines Yatzeche,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",215.74423,862.97693,113.61985,0.13166036,-96.758942,16.80582,31.666666,4.6481953,46.666668
MXOAX20390,Mexico,Oaxaca,Santa Lucia Del Camino,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",4256.7773,63851.664,4775.6279,0.074792534,-96.691109,17.064976,0.16666667,1.4026839,16.75
MXOAX20391,Mexico,Oaxaca,Santa Lucia Miahuatlan,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",47.270321,4017.9773,295.55435,0.073557995,-96.620659,16.180822,146.47728,31.206808,234.19318
MXOAX20392,Mexico,Oaxaca,Santa Lucia Monteverde,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",35.857784,6956.4097,858.14038,0.12335967,-97.732147,16.943195,206.7552,44.584721,328.36459
MXOAX20393,Mexico,Oaxaca,Santa Lucia Ocotlan,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",216.67952,3466.8723,333.60703,0.096227087,-96.668663,16.72468,35.375,8.692132,89.3125
MXOAX20394,Mexico,Oaxaca,Santa Maria Alotepec,,Municipality,2,OAX,484,MX-OAX,MEX,MX,"Oaxaca, Mexico",28.64225,3408.4277,419.76843,0.12315603,-95.846519,17.079178,193.7731,109.54677,672.0672
